index,Value
2023-02-19,102.39335535714285
2023-02-20,105.09959142857142
2023-02-21,107.80582749999999
2023-02-22,110.51206357142857
2023-02-23,113.21829964285715
2023-02-24,115.92453571428572
2023-02-25,118.63077178571427
2023-02-26,121.33700785714285
2023-02-27,124.04324392857143
2023-02-28,126.74948
2023-03-01,124.9958070967742
2023-03-02,123.2421341935484
2023-03-03,121.48846129032259
2023-03-04,119.73478838709678
2023-03-05,117.98111548387098
2023-03-06,116.22744258064517
2023-03-07,114.47376967741936
2023-03-08,112.72009677419355
2023-03-09,110.96642387096774
2023-03-10,109.21275096774194
2023-03-11,107.45907806451613
2023-03-12,105.70540516129033
2023-03-13,103.95173225806452
2023-03-14,102.19805935483872
2023-03-15,100.4443864516129
2023-03-16,98.6907135483871
2023-03-17,96.93704064516129
2023-03-18,95.18336774193548
2023-03-19,93.42969483870968
2023-03-20,91.67602193548387
2023-03-21,89.92234903225807
2023-03-22,88.16867612903226
2023-03-23,86.41500322580646
2023-03-24,84.66133032258065
2023-03-25,82.90765741935485
2023-03-26,81.15398451612904
2023-03-27,79.40031161290324
2023-03-28,77.64663870967743
2023-03-29,75.89296580645163
2023-03-30,74.13929290322581
2023-03-31,72.38562
2023-04-01,72.83845733333334
2023-04-02,73.29129466666667
2023-04-03,73.74413200000001
2023-04-04,74.19696933333334
2023-04-05,74.64980666666668
2023-04-06,75.102644
2023-04-07,75.55548133333333
2023-04-08,76.00831866666667
2023-04-09,76.461156
2023-04-10,76.91399333333334
2023-04-11,77.36683066666667
2023-04-12,77.81966800000001
2023-04-13,78.27250533333334
2023-04-14,78.72534266666668
2023-04-15,79.17818
2023-04-16,79.63101733333333
2023-04-17,80.08385466666667
2023-04-18,80.536692
2023-04-19,80.98952933333334
2023-04-20,81.44236666666667
2023-04-21,81.895204
2023-04-22,82.34804133333334
2023-04-23,82.80087866666668
2023-04-24,83.253716
2023-04-25,83.70655333333335
2023-04-26,84.15939066666667
2023-04-27,84.612228
2023-04-28,85.06506533333334
2023-04-29,85.51790266666667
2023-04-30,85.97074
2023-05-01,84.76039612903226
2023-05-02,83.55005225806453
2023-05-03,82.33970838709678
2023-05-04,81.12936451612904
2023-05-05,79.9190206451613
2023-05-06,78.70867677419355
2023-05-07,77.49833290322582
2023-05-08,76.28798903225807
2023-05-09,75.07764516129032
2023-05-10,73.86730129032259
2023-05-11,72.65695741935484
2023-05-12,71.4466135483871
2023-05-13,70.23626967741936
2023-05-14,69.02592580645162
2023-05-15,67.81558193548388
2023-05-16,66.60523806451613
2023-05-17,65.3948941935484
2023-05-18,64.18455032258065
2023-05-19,62.97420645161291
2023-05-20,61.76386258064517
2023-05-21,60.55351870967742
2023-05-22,59.34317483870968
2023-05-23,58.13283096774194
2023-05-24,56.9224870967742
2023-05-25,55.71214322580646
2023-05-26,54.50179935483871
2023-05-27,53.29145548387097
2023-05-28,52.08111161290323
2023-05-29,50.87076774193549
2023-05-30,49.66042387096774
2023-05-31,48.45008
2023-06-01,48.837077666666666
2023-06-02,49.22407533333333
2023-06-03,49.611073
2023-06-04,49.99807066666666
2023-06-05,50.38506833333334
2023-06-06,50.772066
2023-06-07,51.15906366666667
2023-06-08,51.546061333333334
2023-06-09,51.933059
2023-06-10,52.320056666666666
2023-06-11,52.70705433333333
2023-06-12,53.094052
2023-06-13,53.481049666666664
2023-06-14,53.86804733333333
2023-06-15,54.255044999999996
2023-06-16,54.64204266666667
2023-06-17,55.029040333333334
2023-06-18,55.416038
2023-06-19,55.803035666666666
2023-06-20,56.19003333333333
2023-06-21,56.577031
2023-06-22,56.964028666666664
2023-06-23,57.35102633333333
2023-06-24,57.738023999999996
2023-06-25,58.12502166666667
2023-06-26,58.512019333333335
2023-06-27,58.899017
2023-06-28,59.28601466666667
2023-06-29,59.67301233333333
2023-06-30,60.06001
2023-07-01,59.91749354838709
2023-07-02,59.774977096774194
2023-07-03,59.63246064516129
2023-07-04,59.48994419354839
2023-07-05,59.34742774193548
2023-07-06,59.20491129032258
2023-07-07,59.06239483870968
2023-07-08,58.91987838709677
2023-07-09,58.77736193548387
2023-07-10,58.63484548387097
2023-07-11,58.49232903225806
2023-07-12,58.349812580645164
2023-07-13,58.20729612903226
2023-07-14,58.06477967741935
2023-07-15,57.922263225806454
2023-07-16,57.77974677419355
2023-07-17,57.63723032258065
2023-07-18,57.49471387096774
2023-07-19,57.35219741935484
2023-07-20,57.20968096774194
2023-07-21,57.06716451612903
2023-07-22,56.924648064516134
2023-07-23,56.78213161290323
2023-07-24,56.63961516129032
2023-07-25,56.497098709677424
2023-07-26,56.35458225806452
2023-07-27,56.21206580645161
