Date,Price
18-04-2023,12.075
19-04-2023,12.1525
20-04-2023,11.94
21-04-2023,11.63
22-04-2023,11.64875
23-04-2023,11.658125
24-04-2023,11.6675
25-04-2023,11.52
26-04-2023,11.6525
27-04-2023,11.425
28-04-2023,10.9475
29-04-2023,11.4225
30-04-2023,11.66
01-05-2023,11.77875
02-05-2023,11.8975
03-05-2023,11.84
04-05-2023,11.7325
05-05-2023,12.295
06-05-2023,12.465
07-05-2023,12.55
08-05-2023,12.635
09-05-2023,12.6775
10-05-2023,13.0825
11-05-2023,13.215
12-05-2023,12.8525
13-05-2023,13.0125
14-05-2023,13.0925
15-05-2023,13.1725
16-05-2023,13.2925
17-05-2023,13.105
18-05-2023,12.795
19-05-2023,12.3025
20-05-2023,12.43625
21-05-2023,12.503125
22-05-2023,12.57
23-05-2023,12.605
24-05-2023,13.1125
25-05-2023,12.52
26-05-2023,11.9
27-05-2023,12.09875
28-05-2023,12.198125
29-05-2023,12.2975
30-05-2023,12.01
31-05-2023,11.9725
01-06-2023,11.5975
02-06-2023,11.125
03-06-2023,11.13125
04-06-2023,11.134375
05-06-2023,11.1375
06-06-2023,11.38
07-06-2023,11.4425
08-06-2023,11.2575
09-06-2023,11.12
10-06-2023,11.1825
11-06-2023,11.21375
12-06-2023,11.245
13-06-2023,11.11
14-06-2023,11.1625
15-06-2023,11.08
16-06-2023,10.84
17-06-2023,11.0325
18-06-2023,11.12875
19-06-2023,11.225
20-06-2023,11.1325
21-06-2023,11.2925
22-06-2023,11.5475
23-06-2023,11.235
24-06-2023,11.315
25-06-2023,11.355
26-06-2023,11.395
27-06-2023,10.7775
28-06-2023,10.8875
29-06-2023,10.84375
30-06-2023,10.8
01-07-2023,11.17
02-07-2023,11.355
03-07-2023,11.54
04-07-2023,11.7
05-07-2023,11.8825
06-07-2023,11.84
07-07-2023,11.5325
08-07-2023,11.4975
09-07-2023,11.48
10-07-2023,11.4625
11-07-2023,11.0125
12-07-2023,10.935
13-07-2023,10.9375
14-07-2023,10.6825
15-07-2023,10.99875
16-07-2023,11.156875
17-07-2023,11.315
18-07-2023,11.71
19-07-2023,11.6
20-07-2023,11.785
21-07-2023,11.485
22-07-2023,11.56875
23-07-2023,11.610625
24-07-2023,11.6525
25-07-2023,10.2425
26-07-2023,10.4575
27-07-2023,10.5125
28-07-2023,10.135
29-07-2023,10.27375
30-07-2023,10.343125
31-07-2023,10.4125
01-08-2023,10.2825
02-08-2023,11.2775
03-08-2023,11.185
04-08-2023,10.5725
05-08-2023,10.8375
06-08-2023,10.97
07-08-2023,11.1025
08-08-2023,11.325
09-08-2023,11.14
10-08-2023,11.4
11-08-2023,11.5225
12-08-2023,11.75875
13-08-2023,11.876875
14-08-2023,11.995
15-08-2023,12.06
16-08-2023,12.125
17-08-2023,12.24
18-08-2023,12.1425
19-08-2023,12.05125
20-08-2023,12.005625
21-08-2023,11.96
22-08-2023,11.7475
23-08-2023,11.7275
24-08-2023,11.7
25-08-2023,12.0825
26-08-2023,12.24
27-08-2023,12.31875
28-08-2023,12.3975
29-08-2023,12.225
30-08-2023,11.8
31-08-2023,12.0625
01-09-2023,11.365
02-09-2023,11.16375
03-09-2023,11.063125
04-09-2023,10.9625
05-09-2023,10.815
06-09-2023,10.6775
07-09-2023,10.8725
08-09-2023,10.78
09-09-2023,11.06375
10-09-2023,11.205625
11-09-2023,11.3475
12-09-2023,11.69
13-09-2023,11.8275
14-09-2023,11.3175
15-09-2023,10.9025
16-09-2023,10.86875
17-09-2023,10.851875
18-09-2023,10.835
19-09-2023,10.98125
20-09-2023,11.1275
21-09-2023,10.8175
22-09-2023,10.66
23-09-2023,10.78
24-09-2023,10.84
25-09-2023,10.9
26-09-2023,11.185
27-09-2023,11.585
28-09-2023,12.8225
29-09-2023,11.4525
30-09-2023,11.62
01-10-2023,11.70375
02-10-2023,11.745625
03-10-2023,11.7875
04-10-2023,11.655
05-10-2023,10.94
06-10-2023,10.3
07-10-2023,10.85
08-10-2023,11.125
09-10-2023,11.4
10-10-2023,11.27
11-10-2023,10.985
12-10-2023,10.6175
13-10-2023,10.6175
14-10-2023,10.84375
15-10-2023,10.956875
16-10-2023,11.07
17-10-2023,10.695
18-10-2023,10.965
19-10-2023,10.8975
20-10-2023,10.8175
21-10-2023,10.86125
22-10-2023,10.883125
23-10-2023,10.905
24-10-2023,11.10875
25-10-2023,11.3125
26-10-2023,11.73
27-10-2023,10.905
28-10-2023,11.1975
29-10-2023,11.34375
30-10-2023,11.49
31-10-2023,11.825
01-11-2023,12.0475
02-11-2023,11.075
03-11-2023,10.8825
04-11-2023,10.99375
05-11-2023,11.049375
06-11-2023,11.105
07-11-2023,11.1925
08-11-2023,11.0375
09-11-2023,10.9825
10-11-2023,11.1075
11-11-2023,11.2275
12-11-2023,11.3475
13-11-2023,11.1875
14-11-2023,11.16125
15-11-2023,11.135
16-11-2023,11.6475
17-11-2023,11.8275
18-11-2023,11.9875
19-11-2023,12.0675
20-11-2023,12.1475
21-11-2023,12.2325
22-11-2023,11.865
23-11-2023,11.315
24-11-2023,11.33
25-11-2023,11.7525
26-11-2023,11.96375
27-11-2023,12.069375
28-11-2023,12.175
29-11-2023,12.7075
30-11-2023,12.69
01-12-2023,12.3825
02-12-2023,12.6875
03-12-2023,12.84
04-12-2023,12.9925
05-12-2023,13.4575
06-12-2023,13.74
07-12-2023,12.6725
08-12-2023,12.47
09-12-2023,12.61375
10-12-2023,12.685625
11-12-2023,12.7575
12-12-2023,12.7125
13-12-2023,12.065
14-12-2023,12.32
15-12-2023,13.1275
16-12-2023,13.51375
17-12-2023,13.706875
18-12-2023,13.9
19-12-2023,13.8675
20-12-2023,14.45
21-12-2023,13.7575
22-12-2023,13.7075
23-12-2023,14.1925
24-12-2023,14.435
25-12-2023,14.55625
26-12-2023,14.6775
27-12-2023,15.5575
28-12-2023,15.14
29-12-2023,14.5025
30-12-2023,14.5025
31-12-2023,14.5025
01-01-2024,15.39923286
02-01-2024,15.57479095
03-01-2024,15.71514034
04-01-2024,15.83313656
05-01-2024,16.04659081
06-01-2024,16.15939522
07-01-2024,16.22464561
08-01-2024,16.2872715
09-01-2024,16.3667984
10-01-2024,16.49494934
11-01-2024,16.60769844
12-01-2024,16.79094315
13-01-2024,16.88022423
14-01-2024,16.89671707
15-01-2024,16.9363575
16-01-2024,16.99682236
17-01-2024,17.06495857
18-01-2024,17.08167458
19-01-2024,17.09731483
20-01-2024,17.26561737
21-01-2024,17.41854477
22-01-2024,17.49718094
23-01-2024,17.44251823
24-01-2024,17.50963974
25-01-2024,17.59939575
26-01-2024,17.55588341
27-01-2024,17.46241379
28-01-2024,17.37500572
29-01-2024,17.50015068
30-01-2024,17.52916145
31-01-2024,17.45377541
01-02-2024,17.4291935
02-02-2024,17.42850304
03-02-2024,17.5286026
04-02-2024,17.56080437
05-02-2024,17.53426552
06-02-2024,17.51414299
07-02-2024,17.52202606
08-02-2024,17.50946045
09-02-2024,17.50189781
10-02-2024,17.61969566
11-02-2024,17.63846397
12-02-2024,17.62192726
13-02-2024,17.51312637
14-02-2024,17.46426964
15-02-2024,17.49595642
16-02-2024,17.39570618
17-02-2024,17.34284973
18-02-2024,17.3329277
19-02-2024,17.40776253
20-02-2024,17.40333366
21-02-2024,17.36981964
22-02-2024,17.37106514
23-02-2024,17.26843452
24-02-2024,17.22860146
25-02-2024,17.20878792
26-02-2024,17.22937393
27-02-2024,17.26725578
28-02-2024,17.22759056
29-02-2024,17.17232323
01-03-2024,17.1302166
02-03-2024,17.11826515
03-03-2024,17.06978607
04-03-2024,17.01626396
05-03-2024,16.98046303
06-03-2024,16.97097778
07-03-2024,16.96201134
08-03-2024,16.92264557
09-03-2024,16.90119171
10-03-2024,16.88626099
11-03-2024,16.85914993
12-03-2024,16.82362556
13-03-2024,16.78380775
14-03-2024,16.76878929
15-03-2024,16.75169373
16-03-2024,16.72618866
17-03-2024,16.69073486
18-03-2024,16.66706467
19-03-2024,16.64938736
20-03-2024,16.61686897
21-03-2024,16.5898056
22-03-2024,16.55514145
23-03-2024,16.53803825
24-03-2024,16.52000427
25-03-2024,16.49599457
26-03-2024,16.49069023
27-03-2024,16.47554016
28-03-2024,16.45689011
29-03-2024,16.4371624
30-03-2024,16.42365456
31-03-2024,16.41280365
